Encaje,Nombre,Sexo,Edad,Edad (meses),Etapa,Nacimiento,Tamaño,Peso (kg),Raza,Tipo de raza,PPP,Provincia,Zona,Localidad,Protectora,Tipo de protectora,Estado,Urgente,Buena con niños,Esterilizada,Vacunada,Con chip,Duplicada,Origen,Alta,Última revisión,Ficha,Foto,Descripción,Id
69,Balduina,Hembra,11 años y 1 m,133,Senior,2015-07-06,Mediano,,Mestizo,Mestiza,No,Alicante,Alicante,Alicante,Mascotas de Zero,,Disponible,No,,,,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/balduina/,https://kerubi.es/wp-content/uploads/2025/01/WhatsApp-Image-2025-01-28-at-12.47.41.jpeg,"Es un amor de perra, llegó con collar pero no ha venido nadie a por ella. Es una perra muy tranquila, le encanta tumbarse al sol. Desde que está aquí no la hemos escuchado ladrar, es un poco tímida al principio, pero es muy cariñosa cuando te conoce. Está deseando encontrar un hogar donde vivir, aunque sabemos que por su edad lo tiene más difícil… Sabe pasear con correa y es compatible con niños. No testada con gatos.",kerubi:balduina
69,Bimba,Hembra,4 años y 7 m,55,Adulta,,Mediano,12,Podenco Andaluz,De raza,No,Albacete,Provincia vecina,"Albacete, España",Toñi S.,Particular,Disponible,No,,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/O5O3HMmyjX,https://img.miwuki.com/mU9hY0C7,"Necesito encontrarle un nuevo hogar, es urgente, SALGO AL EXTRANJERO Y NO ME PERMITEN LLEVARLA. Tiene todas las vacunas e incluso el chip. Adiestrada ya que la residencia es de un amigo y es adiestrador , acostumbrada a estar con más perritos. Día 27 de septiembre 2025 la llevamos al veterinario para revisión y está totalmente sana y con todas las vacunas correspondientes, DESPARASITADA.",miwuki:o5o3hmmyjx
69,Candela,Hembra,5 años y 11 m,71,Adulta,,Mediano,25,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Aproama,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/HGWNAvwHrr,https://img.miwuki.com/Vz3wc9s2,"Candela es una perrita a la que le encanta el contacto. Antes incluso de salir a pasear, lo primero que busca es un abrazo. Vive para los mimos, los besos y la cercanía con las personas. Pero su historia no ha sido fácil. Es una auténtica mamá coraje. Mientras luchaba contra el parvovirus, una enfermedad muy dura, no dejó de cuidar a sus cachorros ni un solo momento. A pesar de estar débil, seguía pendiente de ellos, dándolo todo. Hoy, afortunadamente, esa etapa quedó atrás: está completamente recuperada y lista para empezar de nuevo.",miwuki:hgwnavwhrr
69,Carreras,Hembra,4 años y 8 m,56,Adulta,,Mediano,16,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Jose Luis C.,Particular,Disponible,No,Sí,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/QMJwPVszyB,https://img.miwuki.com/M1A19CD9,Nos la encontramos y la tuvimos en acogida y se la llevó una familia en adopción y no la trataron bien y la volvimos a acoger.,miwuki:qmjwpvszyb
69,Chica,Hembra,5 años y 3 m,63,Adulta,,Pequeño,10,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Aproama,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/OCtPxVDG8e,https://img.miwuki.com/OU0Iw0e1,"Es miedosa y necesita un poco de paciencia pero es muy buena y le encantan las chuches, íntima de su compañero de chenil Terry. Le gusta mucho bailar jejee.",miwuki:octpxvdg8e
69,Chloe,Hembra,4 años y 9 m,57,Adulta,,Mediano,20,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Cuatro Patas Jumilla,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/NiwHgGK3bu,https://img.miwuki.com/ra5Ok8c8,"Comportamiento con perros: Bien, vive con 3 más (CUKY, KHIARA y SHASHA, en la misma situación de adopción)// Niños: Bien, vive con una// Carácter: perrita de 4 años muy juguetona y cariñosa, le gustan los paseos largos, le gusta jugar con juguetes y también con las personas en cuanto tiene confianza, tiene muy buena relación con los otros perros, le gusta muchísimo el agua, jugar con ella y mojarse entera.// Historia: Su familia le busca hogar por problemas de salud de la niña de la familia.// Salud: No hay enfermedades conocidas// Ciudad en la que se encuentra: Jumilla (Murcia)// Microchip: sí// *Esta información ha sido facilitada por su familia. Somos intermediarios para encontrarle un buen hogar Contacto: Cuatro Patas Jumilla",miwuki:niwhggk3bu
69,Cuky,Hembra,6 años y 9 m,81,Adulta,,Mediano,23,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Cuatro Patas Jumilla,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/SDje0XZpbr,https://img.miwuki.com/tH0Ce9M5,"Carácter: Muy sociable y mimosa, también juguetona // Historia: Su familia le busca hogar por problemas de salud de la niña de la familia. Su compañera Khiara también buscar hogar. // Ciudad en la que se encuentra: Jumilla (Murcia) *Esta información ha sido facilitada por su familia. Somos intermediarios para encontrarle un buen hogar Contacto: Cuatro Patas Jumilla",miwuki:sdje0xzpbr
69,Freya,Hembra,4 años y 7 m,55,Adulta,,Mediano,13,Mestizo,Mestiza,No,Castellón,Provincia vecina,"Castellón, España",Genoveva M.,Particular,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/5xAm7fcnTB,https://img.miwuki.com/sw3eg3N1,"Freya es una perrita adoptada. Es muy temerosa de los hombres, pero muy cariñosa una vez coge confianza. Tiene un ojito marrón y otro azul.",miwuki:5xam7fcntb
69,Frida,Hembra,4 años y 2 m,50,Adulta,,Mediano,15,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Aproama,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/zpcpgAHTD4,https://img.miwuki.com/wW4UF8G9,"Frida es una perrita muy cariñosa a la que le encanta el contacto con las personas. Disfruta de los mimos y de estar cerca, porque es así como ha crecido desde el principio. Su historia empieza de una forma muy dura. Fue abandonada junto a sus hermanos cuando apenas tenían 12 días de vida, dejados en la puerta de unas cuadras. Ese mismo día, su madre fue atropellada en otro punto del municipio, probablemente mientras intentaba buscarlos. Gracias a los cuidados de Mónica y su mamá Mercedes, y a muchas tomas de biberón, Frida y sus hermanos pudieron salir adelante.",miwuki:zpcpgahtd4
69,Gufi,Hembra,4 años,48,Adulta,,Mediano,27,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",PETJADES TROBADES,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/JS6TcV0tJs,https://img.miwuki.com/DZ0Pc2J0,"Gufi llegó a la protectora cuando apenas tenía dos meses junto con su madre y sus hermanos. Todos ellos están adoptados menos él porque nació con una malformación y hubo que amputarle la patita. Hace vida normal, pero la gente lo discrimina por ello. Busca tanto acogida temporal como adopción.",miwuki:js6tcv0tjs
69,Hera,Hembra,4 años y 3 m,51,Adulta,,Pequeño,10,Mestizo,Mestiza,No,Castellón,Provincia vecina,"Castellón, España",Arnau C.,Particular,Disponible,No,Sí,Sí,Sí,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/UzAY3YGO5k,https://img.miwuki.com/nw2oz8q6,"Hera es una perrita muy cariñosa, sociable y bastante activa ya que aun es un cachorro.",miwuki:uzay3ygo5k
69,Jana,Hembra,5 años,60,Adulta,,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Rescue and Love,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/dbXCdhfBVm,https://img.miwuki.com/uK9Di0U1,"Jana es esta mestiza de 2 añitos. La sacamos de la perrera porque su número de entrada ya estaba pasado de plazo y podía ser asesinada en cualquier momento. Jana es todo dulzura y nobleza, no busca problemas y todas las caricias son bien recibidas. No dejemos que crezca tras los muros, por favor. Analíticas estupendas. Apta con hembras y machos. No testada con gatos. Se entrega vacunada, chipada, desparasitada y castrada. Está en Cullera (Valencia) 692153515 Olga",miwuki:dbxcdhfbvm
69,Keila,Hembra,4 años y 7 m,55,Adulta,,Mediano,17,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Blanca M.,Particular,Disponible,No,Sí,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/LB4hSm7Vp8,https://img.miwuki.com/Nm5gR5g9,,miwuki:lb4hsm7vp8
69,Kiara,Hembra,3 años y 11 m,47,Adulta,,Mediano,25,Pastor Aleman,De raza,No,Castellón,Provincia vecina,"Castellón, España",Maryuri S.,Particular,Disponible,No,,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/mUJGDaIqXd,https://img.miwuki.com/tK4sO9v9,"Kiara es una perrita muy cariñosa,le gusta ir de paseo tener actividad física se porta muy bien en casa hace sus necesidades fuera.",miwuki:mujgdaiqxd
69,Kira,Hembra,5 años y 9 m,69,Adulta,,Mediano,25,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Pablo M.,Particular,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/2oAOpJLKwA,https://img.miwuki.com/IV8na1O9,Lamentablemente por el tema de la vivienda en España me veo en la obligación de dar en adopción a mi perra que adopte con 4 meses...,miwuki:2oaopjlkwa
69,Kira,Hembra,6 años y 3 m,75,Adulta,,Pequeño,15,Shiba Inu,De raza,No,Valencia,Provincia vecina,"Valencia, España",Estefania N.,Particular,Disponible,No,,,,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/B1WSu0hebV,https://img.miwuki.com/Qy2VU9T8,"Me llamo Kira y tengo 6 años. Soy una perrita muy independiente y territorial, aunque también soy extremadamente cariñosa. Me encanta correr por la playa. Desde que mi dueña ha tenido un bebé, me estoy portando un poco mal y tengo algunos problemas de comportamiento con otros perros y con extraños, y como no puede dedicarme todo el tiempo que quisiera y me merezco, preferimos buscarme una familia que sí me pueda dar la atención que necesito.",miwuki:b1wsu0hebv
69,Kirara,Hembra,6 años y 7 m,79,Adulta,,Mediano,13,Mestizo,Mestiza,No,Castellón,Provincia vecina,"Castellón, España",Genoveva M.,Particular,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/BPewWJa6U8,https://img.miwuki.com/XZ2fl9T6,Kirara es una perra rescatada tras ser abandonada en una maleta en un contenedor. Es muu cariñosa y juguetona. Y leal como la que mas.,miwuki:bpewwja6u8
69,Kuga 2890,Hembra,7 años y 3 m,87,Adulta,2019-05-01,Mediano,,Mestizo,Mestiza,No,Alicante,Alicante,Alicante,Mascotas de Zero,,Disponible,No,,,,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/kuga-2890/,https://kerubi.es/wp-content/uploads/2024/05/54c50df4-c0c3-4678-9ac7-adc30931ec5c.jpg,,kerubi:kuga-2890
69,Lisa,Hembra,5 años y 8 m,68,Adulta,,Pequeño,10,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",María José I.,Particular,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/m8qczrcgTv,https://img.miwuki.com/Dp9Sx5a6,Perra muy buena y casera. También le gusta salir,miwuki:m8qczrcgtv
69,Lucy,Hembra,4 años y 5 m,53,Adulta,,Mediano,18,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Cuatro Patas Jumilla,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/vBTyYGMk63,https://img.miwuki.com/Yt9Yh0C2,"Lucy es la amiga perfecta. Es mix de Border Collie y es lleva muy bien con perros, de hecho vive con varios de ellos en su casa de acogida, le encanta jugar con ellos. No sabemos todavia como se lleva con gatos y con niños, pero creemos que bien. Tiene un carácter sensible, tímida al principio y muy cariñosa. Se siente arropada junto a otros perros. Fue encontrada por la Policía, en la calle, sola y sin chip. Tlf.: 625 98 76 62 (Información general) // 656 98 94 17 (Adopciones y acogidas)",miwuki:vbtyygmk63
69,Lulú,Hembra,3 años y 3 m,39,Adulta,,Mediano,,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España","Esprineco, S.l.",Protectora,Disponible,No,Sí,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/0APYaFEpiK,https://img.miwuki.com/LU2kw5W6,Es tranquilo y sociable con perros y personas.,miwuki:0apyafepik
69,Luna,Hembra,7 años y 5 m,89,Adulta,,Mediano,16,Mestizo,Mestiza,No,Alicante,Alicante,"Alicante, España",Sheila A.,Particular,Disponible,No,,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/dJQgXRyGaH,https://img.miwuki.com/Ar6Ry5J7,"Luna es una perra muy activa, cariñosa y juguetona. Le encanta estar acompañada y seguirte a todas partes. Aunque al principio puede parecer tímida y algo miedosa, en cuanto recibe cariño se vuelve inseparable. Es ágil, obediente y acude enseguida cuando la llamas. Tomar esta decisión es muy difícil, pero deseo encontrarle una familia que la quiera tanto como merece y que pueda darle lo mejor.",miwuki:djqgxrygah
69,Luz,Hembra,11 años y 9 m,141,Senior,,Pequeño,9,Mestizo,Mestiza,No,Alicante,Alicante,"Alicante, España",Nieves R.,Particular,Disponible,No,,Sí,Sí,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/QHN9VyN4il,https://img.miwuki.com/uB9mf6g7,Estaba acostumbrada a estar en campo y no se adapta a ciudad,miwuki:qhn9vyn4il
69,Malva,Hembra,6 años y 4 m,76,Adulta,,Pequeño,10,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Mamen M.,Particular,Disponible,No,Sí,,Sí,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/Ue7vrq8Ado,https://img.miwuki.com/wy3Sx1k3,"Es un podenca andaluza criada en familia desde el primer mes de edad, acostumbrada a los niños y disfruta muchisimo en la montaña, no ha cazado nunca.",miwuki:ue7vrq8ado
69,Megan,Hembra,26 años y 3 m,315,Senior,2000-05-01,Mediano,,Mestizo,Mestiza,No,Alicante,Alicante,Alicante,Akira Animal Sanctuary,,Disponible,No,,,,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/megan/,https://kerubi.es/wp-content/uploads/2024/07/DSC_0141.jpg,"MEGAN NECESITA UN HOGAR PARA SIEMPRE Megan es una perra tan maravillosa que rezuma cariño y diversión y siempre está sonriendo. Ella tiene 4 años y es limpia en la casa. Ella es super fácil de caminar con la correa, y ella no es demasiado grande de un perro y cabría cómodamente en la mayoría de los hogares. Megan es muy bonita. Ella es un poco exigente con sus amigos, pero no son la mayoría de nosotros. Ella no es tan entusiasta de otras damas y ha tenido algunos novios durante su estancia en el refugio. Podemos hacer un encuentro y saludar en el refugio donde se puede dar un paseo y luego utilizar nuestro centro de Maggie para ver cómo se llevan bien, ya que apreciamos el partido tiene que ser adecuado para toda la familia. Sin duda necesitará un hogar libre de gatos, ya que le gusta perseguirlos, por lo que no sería ideal para tus compañeros felinos. Megan es muy buena con los niños, le encanta la gente, y es una chica muy segura. Le encantan los mimos, así que si estás buscando un mejor amigo, ella sería perfecta. Estamos seguros de que el hogar adecuado para Megan está a la vuelta de la esquina. Ven a conocerla al refugio, estamos abiertos de 8.30 a 15.00 todos los días. En la medida de lo posible, es mejor que vengas antes para que puedas dar un paseo antes de que haga demasiado calor. Si tienes alguna pregunta, utiliza el siguiente formulario de contacto o envíanos un correo electrónico a [email protected]",kerubi:megan
69,Mina,Hembra,4 años y 4 m,52,Adulta,,Mediano,23,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Sos Salvando Vidas España,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/uMAVSdb4sx,https://img.miwuki.com/ur0oo3v3,,miwuki:umavsdb4sx
69,Nala,Hembra,4 años,48,Adulta,,Pequeño,10,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Lucia M.,Particular,Disponible,No,Sí,,,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/2dkqr1UYjz,https://img.miwuki.com/Mb6If3Q7,"Buscamos nuevo hogar para Nala, una cachorra de ocho meses, es podenca con labrador, no podemos mantenerla por el tema trabajo,pasa muchas horas sola y nos gustaría poderle dar una vida mucho mejor que nosotros no podemos. Es un cachorro muy sociable,juguetona y se porta muy bien.",miwuki:2dkqr1uyjz
69,Pimienta,Hembra,4 años,48,Adulta,,Mediano,,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Ayuda Animal Protectora Murcia,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/oZGOhgKzFt,https://img.miwuki.com/Zd3vt1q3,"Pimienta es uno de los 12 bebes que tuvo Chia. Después de ser adoptada, fue devuelta porque no podían tenerla. Es una perrita muy cariñosa y pegada a las personas. Le encanta pasear por el campo y estar en compañía. Ahora mismo busca una casa donde la quieran y aprecien todo el amor que tiene para dar.",miwuki:ozgohgkzft
69,Raven,Hembra,3 años y 2 m,38,Adulta,,Mediano,,Pastor Aleman,De raza,No,Murcia,Provincia vecina,"Murcia, España",Ayuda Animal Protectora Murcia,Protectora,Disponible,No,,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/2lSdrbul67,https://img.miwuki.com/Pq3zW6H1,"Raven, así la hemos bautizado, está viviendo una segunda oportunidad. Ha estado con brotes de dermatitis mal controladas desde el año de edad. Sus dueños se cansaron y la querían eutanasiar, asi que fue cedida a la asociación. Buscamos una acogida para ella. Actualmente vive en una habitación donde ha estado haciendo reposo y recibiendo sus curas para las lesiones tan extensas que tenía. Raven ya se muestra como lo que siempre debió ser: una perrita jovial, cariñosa y sociable. Atrás quedaron las heridas, el dolor y la tristeza. Está lista para ser adoptada pero hay que tener en cuenta que aún no pasó por el traumatólogo. Muy pronto la llevaremos a una valoración con el especialista. 🐶Compatible con perros con buena presentación y con buena comunicación canina. ❌No es compatible con gatos. Raven no llega a los 3 años de edad. Es una perrita MUY cariñosa y muy inteligente.",miwuki:2lsdrbul67
